Customer ID,Recency,Frequency,Monetary,R,F,M,Cluster
15557.0,29,1,468.90999999999997,4,1,2,1
15558.0,639,2,131.88,1,2,1,0
15559.0,568,1,1109.4,1,1,3,0
15560.0,398,2,153.52,2,2,1,0
15561.0,12,9,1856.54,5,4,4,1
15562.0,352,3,671.4300000000001,2,3,3,0
15563.0,9,11,2773.67,5,5,4,1
15564.0,463,2,70.74000000000001,1,2,1,0
15565.0,50,2,173.16,4,2,1,1
15566.0,393,2,227.87,2,2,1,0
15567.0,19,1,186.01,4,1,1,1
15568.0,3,3,758.29,5,3,3,1
15569.0,104,10,3583.45,3,5,5,1
15570.0,7,27,8672.44,5,5,5,1
15571.0,12,14,3892.35,5,5,5,1
15572.0,5,10,3965.2,5,5,5,1
15573.0,32,5,1188.42,4,4,4,1
15574.0,178,7,1059.44,3,4,3,1
15575.0,620,1,30.1,1,1,1,0
15576.0,38,1,921.37,4,1,3,1
15577.0,151,5,396.03,3,4,2,1
15578.0,162,1,127.1,3,1,1,1
15579.0,69,7,1215.38,3,4,4,1
15580.0,377,14,1216.15,2,5,4,0
15581.0,121,43,5486.79,3,5,5,1
15582.0,25,3,682.91,4,3,3,1
15583.0,376,1,95.96000000000001,2,1,1,0
15584.0,24,7,1265.7,4,4,4,1
15585.0,177,1,455.3,3,1,2,1
15586.0,591,4,1128.66,1,3,3,0
15587.0,50,7,1522.08,4,4,4,1
15588.0,678,1,579.6,1,1,3,0
15589.0,253,4,456.58,2,3,2,1
15590.0,289,6,1466.41,2,4,4,0
15591.0,583,3,217.9,1,3,1,0
15592.0,47,1,388.58,4,1,2,1
15593.0,71,1,199.8,3,1,1,1
15594.0,16,6,1767.53,5,4,4,1
15595.0,488,1,357.59999999999997,1,1,2,0
15596.0,101,16,2621.27,3,5,4,1
15597.0,30,3,554.52,4,3,2,1
15598.0,35,4,543.02,4,3,2,1
15599.0,27,3,1250.06,4,3,4,1
15600.0,428,5,1178.71,1,4,4,0
15601.0,11,35,14150.84,5,5,5,1
15602.0,8,25,2883.42,5,5,5,1
15603.0,79,3,74.73,3,3,1,1
15604.0,52,1,216.39,4,1,1,1
15605.0,36,10,1738.55,4,5,4,1
15606.0,57,19,4733.47,4,5,5,1
15607.0,337,13,1578.57,2,5,4,0
15608.0,28,5,1785.98,4,4,4,1
15609.0,183,2,270.03,3,2,2,1
15610.0,52,1,112.46000000000001,4,1,1,1
15611.0,10,32,2858.37,5,5,5,1
15612.0,36,2,195.15,4,2,1,1
15613.0,610,1,433.71999999999997,1,1,2,0
15614.0,428,7,3008.86,1,4,5,0
15615.0,10,54,21282.07,5,5,5,1
15616.0,438,1,317.11,1,1,2,0
15617.0,396,3,828.55,2,3,3,0
15618.0,33,5,747.03,4,4,3,1
15619.0,11,1,336.4,5,1,2,1
15620.0,50,8,1909.93,4,4,4,1
15621.0,4,6,1158.77,5,4,3,1
15622.0,3,30,7318.08,5,5,5,1
15623.0,141,8,2437.05,3,4,4,1
15624.0,117,4,588.13,3,3,3,1
15625.0,100,14,3203.25,3,5,5,1
15626.0,75,4,1049.37,3,3,3,1
15627.0,457,2,566.9,1,2,2,0
15628.0,5,21,5284.18,5,5,5,1
15629.0,450,4,2240.9,1,3,4,0
15630.0,45,4,1475.45,4,3,4,1
15631.0,642,1,596.67,1,1,3,0
15632.0,16,10,3147.31,5,5,5,1
15633.0,509,18,4156.91,1,5,5,0
15634.0,17,2,554.65,5,2,2,1
15635.0,396,1,100.35,2,1,1,0
15636.0,90,4,1444.58,3,3,4,1
15637.0,53,5,797.59,4,4,3,1
15638.0,301,9,2137.2,2,4,4,0
15639.0,134,5,1028.33,3,4,3,1
15640.0,4,34,23375.09,5,5,5,1
15641.0,105,12,5345.55,3,5,5,1
15642.0,730,1,105.77999999999999,1,1,1,0
15643.0,179,6,647.4,3,4,3,1
15644.0,166,4,803.54,3,3,3,1
15645.0,19,4,1042.57,4,3,3,1
15646.0,158,6,762.31,3,4,3,1
15647.0,415,1,169.0,1,1,1,0
15648.0,204,4,582.05,2,3,3,1
15649.0,336,4,1660.35,2,3,4,0
15650.0,515,3,539.03,1,3,2,0
15651.0,37,5,1259.06,4,4,4,1
15652.0,91,6,1397.44,3,4,4,1
15653.0,93,2,877.44,3,2,3,1
15654.0,9,2,922.53,5,2,3,1
15655.0,233,2,511.32,2,2,2,1
15656.0,45,4,748.5,4,3,3,1
15657.0,23,1,30.0,4,1,1,1
15658.0,190,13,1964.14,3,5,4,1
15659.0,44,3,532.49,4,3,2,1
15660.0,25,18,2554.84,4,5,4,1
15661.0,317,8,1215.95,2,4,4,0
15662.0,661,2,283.73,1,2,2,0
15663.0,106,1,138.14,3,1,1,1
15664.0,51,7,1212.35,4,4,4,1
15665.0,168,5,3987.07,3,4,5,1
15666.0,472,2,632.9399999999999,1,2,3,0
15667.0,40,1,301.32,4,1,2,1
15668.0,218,1,76.32,2,1,1,1
15669.0,40,5,677.69,4,4,3,1
15670.0,297,3,315.2,2,3,2,0
15671.0,19,10,2635.49,4,5,4,1
15672.0,725,1,45.3,1,1,1,0
15673.0,88,10,6199.37,3,5,5,1
15674.0,73,18,6217.85,3,5,5,1
15675.0,81,4,542.04,3,3,2,1
15676.0,9,5,3324.09,5,4,5,1
15677.0,49,3,1305.6299999999999,4,3,4,1
15678.0,53,3,1825.94,4,3,4,1
15679.0,24,4,781.28,4,3,3,1
15680.0,9,12,3985.59,5,5,5,1
15681.0,18,16,2480.2,5,5,4,1
15682.0,599,3,316.99,1,3,2,0
15683.0,117,2,524.54,3,2,2,1
15684.0,547,6,147.79999999999998,1,4,1,0
15685.0,450,1,55.980000000000004,1,1,1,0
15686.0,420,1,90.0,1,1,1,0
15687.0,9,11,2981.5,5,5,5,1
15688.0,419,1,190.57,1,1,1,0
15689.0,120,3,521.03,3,3,2,1
15690.0,4,2,239.76,5,2,1,1
15691.0,252,5,511.8,2,4,2,1
15692.0,28,1,191.04,4,1,1,1
15693.0,659,1,37.5,1,1,1,0
15694.0,1,29,9734.13,5,5,5,1
15695.0,267,4,1131.04,2,3,3,0
15696.0,33,21,3732.12,4,5,5,1
15697.0,690,1,246.75,1,1,1,0
15698.0,624,1,46.2,1,1,1,0
15699.0,18,1,309.65,5,1,2,1
15700.0,172,3,664.03,3,3,3,1
15701.0,2,4,1529.0,5,3,4,1
15702.0,476,2,140.39,1,2,1,0
15703.0,265,1,211.5,2,1,1,0
15704.0,140,8,3660.88,3,4,5,1
15705.0,201,1,143.1,2,1,1,1
15706.0,60,7,1001.81,3,4,3,1
15707.0,35,4,916.98,4,3,3,1
15708.0,41,14,3840.73,4,5,5,1
15709.0,284,2,327.85,2,2,2,0
15710.0,417,1,898.87,1,1,3,0
15711.0,557,2,420.25,1,2,2,0
15712.0,9,13,3467.46,5,5,5,1
15713.0,143,6,814.84,3,4,3,1
15714.0,12,5,783.96,5,4,3,1
15715.0,556,5,658.02,1,4,3,0
15716.0,146,11,2485.26,3,5,4,1
15717.0,234,5,607.0,2,4,3,1
15718.0,540,1,293.79,1,1,2,0
15719.0,33,39,10118.87,4,5,5,1
15720.0,24,2,739.22,4,2,3,1
15721.0,12,1,471.4,5,1,2,1
15722.0,36,15,5095.95,4,5,5,1
15723.0,365,4,930.7,2,3,3,0
15724.0,201,5,299.8,2,4,2,1
15725.0,15,1,415.25,5,1,2,1
15726.0,390,1,321.91,2,1,2,0
15727.0,17,15,9371.71,5,5,5,1
15728.0,49,3,409.8,4,3,2,1
15729.0,198,5,154.7,2,4,1,1
15730.0,66,7,1708.18,3,4,4,1
15731.0,554,1,125.3,1,1,1,0
15732.0,212,12,1499.42,2,5,4,1
15733.0,283,1,162.3,2,1,1,0
15734.0,115,4,2263.3,3,3,4,1
15735.0,421,1,327.68,1,1,2,0
15736.0,430,3,1668.67,1,3,4,0
15737.0,15,12,1121.21,5,5,3,1
15738.0,19,45,13015.42,4,5,5,1
15739.0,66,1,449.12,3,1,2,1
15740.0,49,1,154.88,4,1,1,1
15741.0,458,2,208.62,1,2,1,0
15742.0,619,1,156.87,1,1,1,0
15743.0,16,4,775.96,5,3,3,1
15744.0,78,1,34.8,3,1,1,1
15745.0,9,6,1071.24,5,4,3,1
15746.0,134,2,182.96,3,2,1,1
15747.0,13,10,2497.86,5,5,4,1
15748.0,40,3,609.81,4,3,3,1
15749.0,235,4,21535.9,2,3,5,1
15750.0,3,24,6362.6,5,5,5,1
15751.0,461,14,1318.84,1,5,4,0
15752.0,40,10,3916.46,4,5,5,1
15753.0,305,1,79.2,2,1,1,0
15754.0,51,12,3001.86,4,5,5,1
15755.0,1,20,5936.95,5,5,5,1
15756.0,61,4,528.01,3,3,2,1
15757.0,66,6,2940.36,3,4,5,1
15758.0,25,1,205.25,4,1,1,1
15759.0,218,10,810.98,2,5,3,1
15760.0,631,5,-5795.87,1,4,1,0
15761.0,443,1,143.05,1,1,1,0
15762.0,65,2,583.75,3,2,3,1
15763.0,32,3,1048.67,4,3,3,1
15764.0,81,14,4453.28,3,5,5,1
15765.0,667,1,370.63,1,1,2,0
15766.0,64,4,799.66,3,3,3,1
15767.0,641,2,-242.7,1,2,1,0
15768.0,116,36,15267.26,3,5,5,1
15769.0,7,51,84177.58,5,5,5,2
15770.0,613,1,321.45,1,1,2,0
15771.0,604,3,1006.54,1,3,3,0
15772.0,418,1,280.88,1,1,2,0
15773.0,6,2,774.52,5,2,3,1
15774.0,69,7,1282.6,3,4,4,1
15775.0,245,2,150.5,2,2,1,1
15776.0,133,1,241.62,3,1,1,1
15777.0,241,9,1732.16,2,4,4,1
15778.0,431,1,307.95,1,1,2,0
15779.0,463,2,124.08,1,2,1,0
15780.0,184,3,475.28000000000003,3,3,2,1
15781.0,25,4,333.56,4,3,2,1
15782.0,10,6,3985.65,5,4,5,1
15783.0,11,1,246.3,5,1,1,1
15784.0,468,2,848.33,1,2,3,0
15785.0,30,26,5825.33,4,5,5,1
15786.0,44,9,8379.65,4,4,5,1
15787.0,26,3,933.26,4,3,3,1
15788.0,501,2,215.53,1,2,1,0
15789.0,358,7,1932.01,2,4,4,0
15790.0,10,1,218.75,5,1,1,1
15791.0,44,9,3541.79,4,4,5,1
15792.0,400,2,933.84,2,2,3,0
15793.0,9,9,2382.92,5,4,4,1
15794.0,736,2,777.0,1,2,3,0
15795.0,150,8,1979.87,3,4,4,1
15796.0,1,22,5015.75,5,5,5,1
15797.0,113,6,2821.08,3,4,5,1
15798.0,493,3,1535.37,1,3,4,0
15799.0,76,4,1421.34,3,3,4,1
15800.0,107,7,1227.07,3,4,4,1
15801.0,46,4,1042.19,4,3,3,1
15802.0,143,3,-451.42,3,3,1,1
15803.0,51,4,1929.66,4,3,4,1
15804.0,1,19,3848.55,5,5,5,1
15805.0,23,40,9668.62,4,5,5,1
15806.0,46,3,784.58,4,3,3,1
15807.0,50,6,1807.57,4,4,4,1
15808.0,306,24,17038.95,2,5,5,1
15809.0,36,9,862.88,4,4,3,1
15810.0,79,13,2724.8,3,5,4,1
15811.0,17,10,3438.85,5,5,5,1
15812.0,107,13,5186.17,3,5,5,1
15813.0,208,2,1303.9099999999999,2,2,4,1
15814.0,3,8,2531.84,5,4,4,1
15815.0,64,5,2100.6,3,4,4,1
15816.0,542,3,93.3,1,3,1,0
15817.0,421,3,2766.4,1,3,4,0
15818.0,588,1,340.5,1,1,2,0
15819.0,49,11,3911.28,4,5,5,1
15820.0,320,1,206.98,2,1,1,0
15821.0,44,2,570.96,4,2,2,1
15822.0,3,8,1777.91,5,4,4,1
15823.0,337,6,3018.86,2,4,5,0
15824.0,453,2,890.94,1,2,3,0
15825.0,172,1,532.94,3,1,2,1
15826.0,51,6,2583.13,4,4,4,1
15827.0,73,42,3240.0299999999997,3,5,5,1
15828.0,375,1,1108.82,2,1,3,0
15829.0,99,2,636.14,3,2,3,1
15830.0,29,2,547.7,4,2,2,1
15831.0,58,4,740.64,4,3,3,1
15832.0,254,1,836.79,2,1,3,0
15833.0,738,1,80.4,1,1,1,0
15834.0,70,9,3615.54,3,4,5,1
15835.0,44,4,954.09,4,3,3,1
15836.0,45,2,117.47,4,2,1,1
15837.0,65,2,777.01,3,2,3,1
15838.0,11,38,72727.41,5,5,5,1
15839.0,25,5,1020.74,4,4,3,1
15840.0,59,3,345.65999999999997,3,3,2,1
15841.0,64,12,2716.5,3,5,4,1
15842.0,388,3,528.75,2,3,2,0
15843.0,304,1,118.95,2,1,1,0
15844.0,46,1,130.74,4,1,1,1
15845.0,18,14,4273.65,5,5,5,1
15846.0,385,1,107.01,2,1,1,0
15847.0,38,5,822.5699999999999,4,4,3,1
15848.0,622,1,137.99,1,1,1,0
15849.0,596,1,-5876.34,1,1,1,0
15850.0,19,6,1006.75,4,4,3,1
15851.0,527,1,109.73,1,1,1,0
15852.0,187,3,257.26,3,3,2,1
15853.0,52,1,110.8,4,1,1,1
15854.0,4,21,5578.28,5,5,5,1
15855.0,137,6,1052.72,3,4,3,1
15856.0,4,58,31873.05,5,5,5,1
15857.0,19,2,570.48,4,2,2,1
15858.0,16,15,3509.91,5,5,5,1
15859.0,432,1,438.46,1,1,2,0
15860.0,41,17,2361.3,4,5,4,1
15861.0,12,15,4185.4,5,5,5,1
15862.0,8,13,2512.29,5,5,4,1
15863.0,26,5,355.1,4,4,2,1
15864.0,22,9,2014.22,4,4,4,1
15865.0,41,5,2241.42,4,4,4,1
15866.0,101,1,211.89,3,1,1,1
15867.0,5,35,8834.2,5,5,5,1
15868.0,583,1,94.53,1,1,1,0
15869.0,277,3,321.11,2,3,2,0
15870.0,33,4,857.46,4,3,3,1
15871.0,437,1,33.099999999999994,1,1,1,0
15872.0,15,4,729.25,5,3,3,1
15873.0,493,5,138.23999999999998,1,4,1,0
15874.0,63,25,11135.0,3,5,5,1
15875.0,646,1,108.52,1,1,1,0
15876.0,409,2,1449.14,2,2,4,0
15877.0,2,3,437.83,5,3,2,1
15878.0,562,2,330.77,1,2,2,0
15879.0,404,4,1137.8,2,3,3,0
15880.0,369,2,299.03,2,2,2,0
15881.0,312,8,438.24,2,4,2,0
15882.0,199,10,1098.59,2,5,3,1
15883.0,2,2,396.48,5,2,2,1
15884.0,432,3,238.65,1,3,1,0
15885.0,93,20,1737.57,3,5,4,1
15886.0,60,4,1052.87,3,3,3,1
15887.0,407,3,1027.15,2,3,3,0
15888.0,80,4,402.12,3,3,2,1
15889.0,157,9,1417.15,3,4,4,1
15890.0,395,5,535.65,2,4,2,0
15891.0,227,1,511.68,2,1,2,1
15892.0,669,1,128.2,1,1,1,0
15893.0,482,1,305.28,1,1,2,0
15894.0,253,2,258.25,2,2,2,1
15895.0,150,1,179.17,3,1,1,1
15896.0,625,1,-1899.67,1,1,1,0
15897.0,194,2,208.59,2,2,1,1
15898.0,1,29,4934.5,5,5,5,1
15899.0,369,1,56.25,2,1,1,0
15900.0,24,5,876.67,4,4,3,1
15901.0,17,9,668.73,5,4,3,1
15902.0,380,1,145.01,2,1,1,0
15903.0,10,15,8859.82,5,5,5,1
15904.0,8,1,164.68,5,1,1,1
15905.0,543,1,114.69,1,1,1,0
15906.0,20,12,2442.44,4,5,4,1
15907.0,4,3,882.72,5,3,3,1
15908.0,491,2,758.62,1,2,3,0
15909.0,174,1,191.94,3,1,1,1
15910.0,1,15,2661.17,5,5,4,1
15911.0,448,10,1399.45,1,5,4,0
15912.0,178,9,1074.7,3,4,3,1
15913.0,534,1,6.3,1,1,1,0
15914.0,378,2,205.99,2,2,1,0
15915.0,402,1,364.45,2,1,2,0
15916.0,16,17,3014.04,5,5,5,1
15917.0,248,5,530.17,2,4,2,1
15918.0,191,3,582.88,2,3,3,1
15919.0,20,2,525.69,4,2,2,1
15920.0,154,9,569.14,3,4,2,1
15921.0,173,4,775.26,3,3,3,1
15922.0,372,2,363.6,2,2,2,0
15923.0,373,1,127.08,2,1,1,0
15924.0,731,1,102.82,1,1,1,0
15925.0,194,1,207.15,2,1,1,1
15926.0,542,1,134.44,1,1,1,0
15927.0,647,1,106.53999999999999,1,1,1,0
15928.0,656,1,293.53,1,1,2,0
15929.0,644,1,594.0,1,1,3,0
15930.0,67,1,426.63,3,1,2,1
15931.0,428,1,239.9,1,1,1,0
15932.0,4,11,2461.85,5,5,4,1
15933.0,21,3,1107.46,4,3,3,1
15934.0,418,2,2190.66,1,2,4,0
15935.0,239,3,108.03999999999999,2,3,1,1
15936.0,379,2,282.79,2,2,2,0
15937.0,64,1,145.35,3,1,1,1
15938.0,112,9,734.81,3,4,3,1
15939.0,90,17,9047.64,3,5,5,1
15940.0,311,3,-3.552713678800501e-15,2,3,1,0
15941.0,513,2,230.6,1,2,1,0
15942.0,134,1,337.44,3,1,2,1
15943.0,650,2,271.28999999999996,1,2,2,0
15944.0,277,4,2164.24,2,3,4,0
15945.0,365,4,646.27,2,3,3,0
15946.0,503,3,2304.18,1,3,4,0
15947.0,83,1,1708.24,3,1,4,1
15948.0,8,3,1509.09,5,3,4,1
15949.0,17,2,364.71999999999997,5,2,2,1
15950.0,2,13,6878.71,5,5,5,1
15951.0,1,4,974.52,5,3,3,1
15952.0,34,4,781.91,4,3,3,1
15953.0,15,21,3295.49,5,5,5,1
15954.0,589,1,190.75,1,1,1,0
15955.0,24,25,8050.2300000000005,4,5,5,1
15956.0,551,2,617.6,1,2,3,0
15957.0,32,3,921.25,4,3,3,1
15958.0,74,4,462.12,3,3,2,1
15959.0,682,3,542.89,1,3,2,0
15960.0,374,5,394.0,2,4,2,0
15961.0,379,1,451.28999999999996,2,1,2,0
15962.0,449,1,289.48,1,1,2,0
15963.0,20,2,470.76,4,2,2,1
15964.0,663,1,269.21,1,1,2,0
15965.0,17,14,2758.19,5,5,4,1
15966.0,444,2,399.58,1,2,2,0
15967.0,23,13,2943.6,4,5,5,1
15968.0,388,1,404.55,2,1,2,0
15969.0,3,6,1043.85,5,4,3,1
15970.0,304,2,1017.3199999999999,2,2,3,0
15971.0,18,20,4930.43,5,5,5,1
15972.0,456,5,1769.33,1,4,4,0
15973.0,236,5,472.57,2,4,2,1
15974.0,39,8,3429.55,4,4,5,1
15975.0,84,1,371.01,3,1,2,1
15976.0,165,6,1694.41,3,4,4,1
15977.0,17,2,1054.73,5,2,3,1
15978.0,77,5,3272.62,3,4,5,1
15979.0,603,1,329.21999999999997,1,1,2,0
15980.0,89,9,6496.28,3,4,5,1
15981.0,25,27,9268.07,4,5,5,1
15982.0,605,1,324.51,1,1,2,0
15983.0,22,8,3110.37,4,4,5,1
15984.0,3,32,8304.82,5,5,5,1
15985.0,123,8,2610.2799999999997,3,4,4,1
15986.0,30,2,354.42,4,2,2,1
15987.0,12,8,1535.99,5,4,4,1
15988.0,19,3,738.89,4,3,3,1
15989.0,376,2,368.31,2,2,2,0
15990.0,44,7,1997.75,4,4,4,1
15991.0,534,1,150.55,1,1,1,0
15992.0,4,3,896.6,5,3,3,1
15993.0,9,10,2736.92,5,5,4,1
15994.0,55,5,1172.34,4,4,4,1
15995.0,414,1,694.54,2,1,3,0
15996.0,88,8,1370.5,3,4,4,1
15997.0,617,1,-23.4,1,1,1,0
15998.0,37,21,8186.19,4,5,5,1
15999.0,736,1,20.4,1,1,1,0
16000.0,3,3,12393.7,5,3,5,1
16001.0,381,2,519.06,2,2,2,0
16002.0,625,1,169.21,1,1,1,0
16003.0,30,10,5613.83,4,5,5,1
16004.0,475,5,2146.39,1,4,4,0
16005.0,12,11,2333.04,5,5,4,1
16006.0,211,2,332.82,2,2,2,1
16007.0,48,7,3053.06,4,4,5,1
16008.0,24,15,5339.13,4,5,5,1
16009.0,22,4,972.11,4,3,3,1
16010.0,246,12,1692.91,2,5,4,1
16011.0,8,30,5587.56,5,5,5,1
16012.0,35,5,2978.59,4,4,5,1
16013.0,4,94,51420.92,5,5,5,2
16014.0,36,6,1091.03,4,4,3,1
16015.0,4,4,689.6999999999999,5,3,3,1
16016.0,3,14,2053.0,5,5,4,1
16017.0,47,5,1545.58,4,4,4,1
16018.0,39,4,698.13,4,3,3,1
16019.0,2,35,16503.46,5,5,5,1
16020.0,17,3,851.01,5,3,3,1
16021.0,395,2,487.03,2,2,2,0
16022.0,260,1,602.63,2,1,3,0
16023.0,46,3,719.81,4,3,3,1
16024.0,12,3,483.99,5,3,2,1
16025.0,30,1,439.65999999999997,4,1,2,1
16026.0,43,1,236.09,4,1,1,1
16027.0,92,18,1799.84,3,5,4,1
16028.0,596,1,82.2,1,1,1,0
16029.0,39,125,89705.47,4,5,5,2
16030.0,310,1,331.24,2,1,2,0
16031.0,92,2,547.9,3,2,2,1
16032.0,456,6,1965.72,1,4,4,0
16033.0,6,36,10465.07,5,5,5,1
16034.0,196,7,908.37,2,4,3,1
16035.0,560,1,217.73,1,1,1,0
16036.0,87,4,2556.84,3,3,4,1
16037.0,270,7,1489.44,2,4,4,0
16038.0,8,4,454.33,5,3,2,1
16039.0,424,3,449.65,1,3,2,0
16040.0,65,8,2383.7,3,4,4,1
16041.0,31,3,3166.4,4,3,5,1
16042.0,22,11,2183.1,4,5,4,1
16043.0,38,8,1856.59,4,4,4,1
16044.0,435,1,340.84,1,1,2,0
16045.0,120,9,3187.0299999999997,3,4,5,1
16046.0,562,1,235.78,1,1,1,0
16047.0,682,1,107.14,1,1,1,0
16048.0,86,6,800.09,3,4,3,1
16049.0,40,6,1852.15,4,4,4,1
16050.0,174,3,300.7,3,3,2,1
16051.0,682,1,188.44,1,1,1,0
16052.0,54,1,362.06,4,1,2,1
16053.0,33,8,3606.14,4,4,5,1
16054.0,145,7,2090.68,3,4,4,1
16055.0,221,1,134.8,2,1,1,1
16056.0,45,1,650.75,4,1,3,1
16057.0,4,17,3202.07,5,5,5,1
16058.0,406,1,62.7,2,1,1,0
16059.0,66,12,3053.57,3,5,5,1
16060.0,401,3,541.95,2,3,2,0
16061.0,269,3,44.95,2,3,1,0
16062.0,10,8,2863.45,5,4,5,1
16063.0,260,1,335.32,2,1,2,0
16064.0,725,1,109.31,1,1,1,0
16065.0,365,10,1975.1299999999999,2,5,4,0
16066.0,17,5,1521.04,5,4,4,1
16067.0,563,6,2900.01,1,4,5,0
16068.0,594,1,115.73,1,1,1,0
16069.0,418,1,457.7,1,1,2,0
16070.0,22,2,852.15,4,2,3,1
16071.0,45,4,1076.8,4,3,3,1
16072.0,288,4,4180.09,2,3,5,0
16073.0,292,2,94.35000000000001,2,2,1,0
16074.0,390,1,252.5,2,1,1,0
16075.0,503,3,726.98,1,3,3,0
16076.0,3,11,2173.53,5,5,4,1
16077.0,574,2,599.9999999999998,1,2,3,0
16078.0,284,2,362.99,2,2,2,0
16079.0,17,3,1352.0,5,3,4,1
16080.0,82,6,472.9,3,4,2,1
16081.0,56,8,4278.96,4,4,5,1
16082.0,670,1,106.75,1,1,1,0
16083.0,101,4,2351.42,3,3,4,1
16084.0,299,1,436.18,2,1,2,0
16085.0,23,13,2335.23,4,5,4,1
16086.0,59,11,2685.65,3,5,4,1
16087.0,389,5,1739.92,2,4,4,0
16088.0,576,2,1437.43,1,2,4,0
16089.0,386,2,263.49,2,2,2,0
16090.0,624,1,180.56,1,1,1,0
16091.0,155,2,315.06,3,2,2,1
16092.0,99,10,1515.49,3,5,4,1
16093.0,107,1,17.0,3,1,1,1
16094.0,12,19,3599.16,5,5,5,1
16095.0,456,1,447.05,1,1,2,0
16096.0,264,4,1584.97,2,3,4,0
16097.0,240,1,185.04999999999998,2,1,1,1
16098.0,88,14,4010.7,3,5,5,1
16099.0,50,8,1568.25,4,4,4,1
16100.0,463,1,582.64,1,1,3,0
16101.0,9,7,3167.42,5,4,5,1
16102.0,42,3,1842.1399999999999,4,3,4,1
16103.0,7,27,6002.76,5,5,5,1
16104.0,62,11,2511.21,3,5,4,1
16105.0,249,5,2386.19,2,4,4,1
16106.0,66,1,108.38,3,1,1,1
16107.0,18,7,3204.16,5,4,5,1
16108.0,85,8,2171.93,3,4,4,1
16109.0,219,4,923.58,2,3,3,1
16110.0,45,4,1781.59,4,3,4,1
16111.0,428,1,549.33,1,1,2,0
16112.0,143,4,195.74,3,3,1,1
16113.0,183,1,161.38,3,1,1,1
16114.0,171,1,135.75,3,1,1,1
16115.0,10,12,2553.8,5,5,4,1
16116.0,206,2,592.88,2,2,3,1
16117.0,190,4,650.05,3,3,3,1
16118.0,393,5,4255.43,2,4,5,0
16119.0,8,8,1720.81,5,4,4,1
16120.0,59,7,2952.5099999999998,3,4,5,1
16121.0,57,6,1430.14,4,4,4,1
16122.0,73,6,895.62,3,4,3,1
16123.0,52,1,307.78,4,1,2,1
16124.0,316,6,1709.39,2,4,4,0
16125.0,367,14,4292.35,2,5,5,0
16126.0,29,15,14644.6,4,5,5,1
16127.0,39,2,801.3100000000001,4,2,3,1
16128.0,18,14,3748.4,5,5,5,1
16129.0,407,3,1396.05,2,3,4,0
16130.0,422,4,987.48,1,3,3,0
16131.0,52,15,9866.27,4,5,5,1
16132.0,544,2,664.1999999999999,1,2,3,0
16133.0,4,78,22228.88,5,5,5,1
16134.0,22,7,2119.99,4,4,4,1
16135.0,263,2,819.45,2,2,3,0
16136.0,60,5,921.08,3,4,3,1
16137.0,680,1,422.7,1,1,2,0
16138.0,368,4,902.4,2,3,3,0
16139.0,19,5,1111.15,4,4,3,1
16140.0,53,5,1412.05,4,4,4,1
16141.0,88,2,955.9399999999999,3,2,3,1
16142.0,250,1,535.34,2,1,2,1
16143.0,3,16,4511.13,5,5,5,1
16144.0,247,1,175.2,2,1,1,1
16145.0,9,29,6693.599999999999,5,5,5,1
16146.0,157,4,946.38,3,3,3,1
16147.0,134,7,2367.02,3,4,4,1
16148.0,296,4,370.37,2,3,2,0
16149.0,5,3,422.21999999999997,5,3,2,1
16150.0,39,20,3761.27,4,5,5,1
16151.0,599,1,-4217.59,1,1,1,0
16152.0,269,1,1829.04,2,1,4,0
16153.0,50,13,5037.51,4,5,5,1
16154.0,682,1,-10.5,1,1,1,0
16155.0,382,6,781.05,2,4,3,0
16156.0,9,26,5923.39,5,5,5,1
16157.0,16,4,644.24,5,3,3,1
16158.0,522,10,611.32,1,5,3,0
16159.0,282,5,1230.29,2,4,4,0
16160.0,64,4,1009.4499999999999,3,3,3,1
16161.0,2,57,12236.22,5,5,5,1
16162.0,252,1,37.4,2,1,1,0
16163.0,225,14,1822.03,2,5,4,1
16164.0,17,4,802.53,5,3,3,1
16165.0,505,1,79.9,1,1,1,0
16166.0,428,4,327.48,1,3,2,0
16167.0,414,6,1149.87,2,4,3,0
16168.0,11,73,10263.28,5,5,5,1
16169.0,8,4,1822.97,5,3,4,1
16170.0,51,25,6813.67,4,5,5,1
16171.0,59,1,73.19999999999999,3,1,1,1
16172.0,95,8,1884.55,3,4,4,1
16173.0,16,7,1406.57,5,4,4,1
16174.0,126,7,2246.75,3,4,4,1
16175.0,94,7,1836.44,3,4,4,1
16176.0,421,7,1964.04,1,4,4,0
16177.0,50,12,2141.61,4,5,4,1
16178.0,138,2,612.6,3,2,3,1
16179.0,61,1,215.83,3,1,1,1
16180.0,100,16,16170.27,3,5,5,1
16181.0,73,1,305.53999999999996,3,1,2,1
16182.0,72,9,9971.65,3,4,5,1
16183.0,67,4,1077.81,3,3,3,1
16184.0,64,7,1155.54,3,4,3,1
16185.0,17,3,644.72,5,3,3,1
16186.0,23,30,8676.23,4,5,5,1
16187.0,32,17,6841.24,4,5,5,1
16188.0,45,6,1077.71,4,4,3,1
16189.0,16,2,215.48,5,2,1,1
16190.0,40,8,2723.5499999999997,4,4,4,1
16191.0,3,40,15151.92,5,5,5,1
16192.0,736,1,351.3,1,1,2,0
16193.0,237,2,630.43,2,2,3,1
16194.0,375,1,308.6,2,1,2,0
16195.0,723,1,323.25,1,1,2,0
16196.0,489,1,93.3,1,1,1,0
16197.0,469,9,2016.71,1,4,4,0
